"annee_modele","marque","modele","catVeh","cyl_L","nbCyl","transmission","typeFuel","consoFuel_ville_L100km","consoFuel_route_L100km","consoFuel_comb_L100km","consoFuel_comb_migal","emiCO2_gkm","moteur","typeFuel_1","conso_Le100km","autonomie_1_km","tempsRecharge","typeFuel_2","autonomie_2_km","consoFuel_ville_kWh100km","consoFuel_route_kWh100km","consoFuel_comb_kWh100km","consoFuel_ville_Le100km","consoFuel_route_Le100km","consoFuel_comb_Le100km","autonomie_km"
"2008","MAZDA","B4000","CAMIONNETTE - PETITE","4.0",6,"A5","X","15.5","12.0","13.9","20","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","B4000 4X4","CAMIONNETTE - PETITE","4.0",6,"A5","X","17.4","13.7","15.8","18","363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","B4000 4X4","CAMIONNETTE - PETITE","4.0",6,"M5","X","16.1","12.8","14.6","19","336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","CX-7 4X4 TURBO","VUS","2.3",4,"AS6","Z","14.3","10.7","12.7","22","292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","CX-7 TURBO","VUS","2.3",4,"AS6","Z","13.9","10.3","12.3","23","283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","CX-9","VUS","3.7",6,"AS6","X","14.8","10.6","12.9","22","297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","CX-9 4X4","VUS","3.7",6,"AS6","X","15.6","11.4","13.7","21","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MAZDA3","COMPACTE","2.0",4,"AS4","X","10.4","7.6","9.2","31","212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MAZDA3","COMPACTE","2.0",4,"M5","X","9.7","7.3","8.6","33","198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MAZDA3","COMPACTE","2.3",4,"AS5","X","10.8","8.2","9.6","29","221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MAZDA3","COMPACTE","2.3",4,"M5","X","10.5","8.0","9.4","30","216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MAZDA5","FOURGONNETTE","2.3",4,"AS5","X","11.3","8.6","10.1","28","232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MAZDA5","FOURGONNETTE","2.3",4,"M5","X","11.0","8.5","9.8","29","225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MAZDA6","INTERMÉDIAIRE","2.3",4,"AS5","X","11.3","8.3","10.0","28","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MAZDA6","INTERMÉDIAIRE","2.3",4,"M5","X","11.5","8.2","10.0","28","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MAZDA6","INTERMÉDIAIRE","3.0",6,"AS6","X","13.4","9.4","11.6","24","267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MAZDA6","INTERMÉDIAIRE","3.0",6,"M5","X","13.7","9.6","11.9","24","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MAZDASPEED 3 TURBO","INTERMÉDIAIRE","2.3",4,"M6","Z","13.3","9.0","11.4","25","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MX-5","DEUX PLACES","2.0",4,"AS6","Z","11.9","8.6","10.4","27","239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MX-5","DEUX PLACES","2.0",4,"M5","Z","10.9","8.7","9.9","29","228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","MX-5","DEUX PLACES","2.0",4,"M6","Z","11.2","8.8","10.1","28","232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","RX-8","SOUS-COMPACTE","1.3",2,"AS6","Z","14.5","10.2","12.5","23","288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","RX-8","SOUS-COMPACTE","1.3",2,"M6","Z","14.4","10.9","12.8","22","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","TRIBUTE","VUS","2.3",4,"A4","X","11.7","9.1","10.6","27","244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","TRIBUTE","VUS","2.3",4,"M5","X","10.8","8.5","9.7","29","223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","TRIBUTE","VUS","3.0",6,"A4","X","13.2","9.7","11.6","24","267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","TRIBUTE AWD","VUS","2.3",4,"A4","X","12.3","10.1","11.3","25","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MAZDA","TRIBUTE AWD","VUS","3.0",6,"A4","X","14.0","10.7","12.6","22","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","B 200","FAMILIALE - PETITE","2.0",4,"AV","Z","10.5","8.6","9.7","29","223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","B 200","FAMILIALE - PETITE","2.0",4,"M5","Z","10.5","8.0","9.4","30","216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","B 200 TURBO","FAMILIALE - PETITE","2.0",4,"AV","Z","10.9","8.8","9.9","29","228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","B 200 TURBO","FAMILIALE - PETITE","2.0",4,"M6","Z","11.7","8.2","10.1","28","232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","C 230","COMPACTE","2.5",6,"A7","Z","13.0","8.9","11.2","25","258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","C 230","COMPACTE","2.5",6,"M6","Z","13.3","8.8","11.3","25","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","C 230 4MATIC","COMPACTE","2.5",6,"A7","Z","13.4","9.4","11.6","24","267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","C 300","COMPACTE","3.0",6,"M6","Z","13.2","9.1","11.4","25","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","C 300 4MATIC","COMPACTE","3.0",6,"A7","Z","13.5","9.5","11.7","24","269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","C 300 FFV","COMPACTE","3.0",6,"A7","Z","13.2","9.3","11.4","25","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","C 300 FFV","COMPACTE","3.0",6,"A7","E","17.7","12.3","15.3","18","245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","C 350","COMPACTE","3.5",6,"A7","Z","13.7","9.4","11.8","24","271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","C 350 4MATIC","COMPACTE","3.5",6,"A7","Z","14.0","9.7","12.1","23","278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","C 63 AMG","COMPACTE","6.2",8,"AS7","Z","19.9","12.5","16.5","17","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","CL 550","COMPACTE","5.5",8,"A7","Z","16.8","11.1","14.2","20","327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","CL 600 TURBO","COMPACTE","5.5",12,"A5","Z","21.2","14.1","18.0","16","414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","CL 63 AMG","COMPACTE","6.2",8,"AS7","Z","20.6","13.1","17.3","16","398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","CL 65 AMG TURBO","COMPACTE","6.0",12,"AS5","Z","21.1","13.8","17.8","16","409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","CLK 350 CONVERTIBLE","SOUS-COMPACTE","3.5",6,"A7","Z","13.8","9.3","11.8","24","271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","CLK 350 COUPE","SOUS-COMPACTE","3.5",6,"A7","Z","13.8","9.3","11.8","24","271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","CLK 550 CONVERTIBLE","SOUS-COMPACTE","5.5",8,"A7","Z","16.2","11.1","13.9","20","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","CLK 550 COUPE","SOUS-COMPACTE","5.5",8,"A7","Z","16.1","10.7","13.7","21","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","CLK 63 AMG CONVERTIBLE","SOUS-COMPACTE","6.2",8,"AS7","Z","20.3","12.9","17.0","17","391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","CLS 550","COMPACTE","5.5",8,"A7","Z","16.8","11.2","14.3","20","329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","CLS 63 AMG","COMPACTE","6.2",8,"AS7","Z","19.6","13.1","16.7","17","384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","E 300 4MATIC","INTERMÉDIAIRE","3.0",6,"A7","Z","13.9","10.4","12.3","23","283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","E 320 BLUETEC TURBO","INTERMÉDIAIRE","3.0",6,"A7","D","10.3","7.3","9.0","31","243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","E 350 4MATIC","INTERMÉDIAIRE","3.5",6,"A5","Z","14.5","10.6","12.7","22","292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","E 350 4MATIC WAGON","FAMILIALE - INTERMÉDIAIRE","3.5",6,"A5","Z","14.9","11.1","13.2","21","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","E 550 4MATIC","INTERMÉDIAIRE","5.5",8,"A5","Z","17.6","12.2","15.2","19","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","E 63 AMG SEDAN","INTERMÉDIAIRE","6.2",8,"AS7","Z","19.0","12.7","16.2","17","373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","G 500","VUS","5.0",8,"A7","Z","20.3","15.8","18.3","15","421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","G 55 AMG KOMPRESSOR #","VUS","5.4",8,"AS5","Z","21.8","17.5","19.9","14","458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","GL 320 CDI 4MATIC TURBO","VUS","3.0",6,"A7","D","13.0","9.8","11.6","24","313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","GL 450 4MATC","VUS","4.7",8,"A7","Z","17.6","13.0","15.5","18","357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","GL 550 4MATIC","VUS","5.5",8,"A7","Z","18.4","13.7","16.3","17","375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","MAYBACH 57 TURBO","GRANDE BERLINE","5.5",12,"A5","Z","23.2","15.1","19.5","14","449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","MAYBACH 57S TURBO","GRANDE BERLINE","6.0",12,"A5","Z","23.3","15.1","19.6","14","451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","MAYBACH 62 TURBO","GRANDE BERLINE","5.5",12,"A5","Z","23.2","15.1","19.5","14","449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","MAYBACH 62S TURBO","GRANDE BERLINE","6.0",12,"A5","Z","23.3","15.1","19.6","14","451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","ML 320 CDI 4MATIC TURBO","VUS","3.0",6,"A7","D","12.8","9.8","11.4","25","308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","ML 350 4MATIC","VUS","3.5",6,"A7","Z","15.9","12.0","14.1","20","324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","ML 550 4MATIC","VUS","5.5",8,"A7","Z","17.8","13.1","15.7","18","361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","ML 63 AMG","VUS","6.2",8,"AS7","Z","22.1","16.2","19.5","14","449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","R 320 CDI 4MATIC TURBO","VUS","3.0",6,"A7","D","12.8","9.7","11.4","25","308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","R 350 4MATIC","VUS","3.5",6,"A7","Z","16.1","12.1","14.3","20","329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","R 550 4MATIC","VUS","5.5",8,"A7","Z","17.9","13.0","15.7","18","361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","S 450 4MATIC","GRANDE BERLINE","4.7",8,"A7","Z","16.1","11.0","13.8","20","317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","S 550","GRANDE BERLINE","5.5",8,"A7","Z","16.9","11.1","14.3","20","329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","S 550 4 MATIC","GRANDE BERLINE","5.5",8,"A7","Z","17.1","11.4","14.6","19","336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","S 600 TURBO","GRANDE BERLINE","5.5",12,"A5","Z","20.8","13.5","17.5","16","403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","S 63 AMG","GRANDE BERLINE","6.2",8,"AS7","Z","20.8","13.5","17.5","16","403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","S 65 AMG TURBO","GRANDE BERLINE","6.0",12,"AS5","Z","21.4","14.1","18.1","16","416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","SL 55 AMG #","DEUX PLACES","5.4",8,"AS5","Z","19.3","13.5","16.7","17","384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","SL 550","DEUX PLACES","5.5",8,"A7","Z","17.3","11.2","14.6","19","336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","SL 600 TURBO","DEUX PLACES","5.5",12,"A5","Z","20.4","13.4","17.2","16","396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","SL 65 AMG TURBO","DEUX PLACES","6.0",12,"AS5","Z","20.4","13.1","17.1","17","393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","SLK 280","DEUX PLACES","3.0",6,"A7","Z","13.4","9.6","11.7","24","269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","SLK 280","DEUX PLACES","3.0",6,"M6","Z","13.5","9.5","11.7","24","269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","SLK 350","DEUX PLACES","3.5",6,"A7","Z","13.8","10.3","12.2","23","281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","SLK 350","DEUX PLACES","3.5",6,"M6","Z","14.3","10.2","12.4","23","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","SLK 55 AMG","DEUX PLACES","5.4",8,"AS7","Z","16.7","11.5","14.4","20","331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MERCEDES-BENZ","SLR MCLAREN #","DEUX PLACES","5.4",8,"AS5","Z","19.3","14.7","17.2","16","396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER","MINICOMPACTE","1.6",4,"A6","Z","9.2","6.8","8.1","35","186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER","MINICOMPACTE","1.6",4,"M6","Z","8.3","6.4","7.4","38","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER CLUBMAN","SOUS-COMPACTE","1.6",4,"A6","Z","9.2","6.8","8.1","35","186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER CLUBMAN","SOUS-COMPACTE","1.6",4,"M6","Z","8.3","6.4","7.4","38","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER CONVERTIBLE","MINICOMPACTE","1.6",4,"AV","Z","10.5","7.9","9.3","30","214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER CONVERTIBLE","MINICOMPACTE","1.6",4,"M5","Z","10.3","7.4","9.0","31","207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER S","MINICOMPACTE","1.6",4,"A6","Z","10.0","7.4","8.8","32","202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER S","MINICOMPACTE","1.6",4,"M6","Z","8.9","6.8","8.0","35","184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER S CLUBMAN","SOUS-COMPACTE","1.6",4,"A6","Z","10.0","7.4","8.8","32","202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER S CLUBMAN","SOUS-COMPACTE","1.6",4,"M6","Z","8.9","6.8","8.0","35","184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER S CONVERTIBLE","MINICOMPACTE","1.6",4,"A6","Z","12.1","8.3","10.4","27","239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MINI","COOPER S CONVERTIBLE","MINICOMPACTE","1.6",4,"M6","Z","11.0","8.0","9.6","29","221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","ECLIPSE","SOUS-COMPACTE","2.4",4,"AS4","X","12.0","9.0","10.7","26","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","ECLIPSE","SOUS-COMPACTE","2.4",4,"M5","X","11.9","8.7","10.5","27","242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","ECLIPSE","SOUS-COMPACTE","3.8",6,"AS5","Z","14.2","9.5","12.1","23","278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","ECLIPSE","SOUS-COMPACTE","3.8",6,"M6","Z","14.7","9.4","12.3","23","283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","ECLIPSE SPYDER","MINICOMPACTE","2.4",4,"AS4","X","12.2","9.0","10.8","26","248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","ECLIPSE SPYDER","MINICOMPACTE","2.4",4,"M5","X","11.9","8.7","10.5","27","242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","ECLIPSE SPYDER","MINICOMPACTE","3.8",6,"AS5","Z","14.2","9.5","12.1","23","278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","ECLIPSE SPYDER","MINICOMPACTE","3.8",6,"M6","Z","14.7","9.4","12.3","23","283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","ENDEAVOR","VUS","3.8",6,"AS4","Z","15.2","10.9","13.3","21","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","ENDEAVOR AWD","VUS","3.8",6,"AS4","Z","15.9","12.1","14.2","20","327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","LANCER","COMPACTE","2.0",4,"AV","X","11.0","8.2","9.7","29","223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","LANCER","COMPACTE","2.0",4,"AV","X","10.9","8.3","9.7","29","223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","LANCER","COMPACTE","2.0",4,"M5","X","11.1","8.3","9.8","29","225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","LANCER EVOLUTION","COMPACTE","2.0",4,"AS6","Z","13.7","10.7","12.4","23","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","LANCER EVOLUTION","COMPACTE","2.0",4,"M5","Z","14.5","10.6","12.7","22","292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","OUTLANDER","VUS","2.4",4,"AV","X","11.6","9.4","10.6","27","244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","OUTLANDER 4X4","VUS","2.4",4,"AV","X","11.8","9.5","10.8","26","248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MITSUBISHI","OUTLANDER 4X4","VUS","3.0",6,"AS6","X","13.8","10.1","12.1","23","278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","350Z","DEUX PLACES","3.5",6,"AS5","Z","13.7","9.9","12.0","24","276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","350Z","DEUX PLACES","3.5",6,"M6","Z","13.5","9.7","11.8","24","271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","350Z ROADSTER","DEUX PLACES","3.5",6,"AS5","Z","13.9","10.1","12.2","23","281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","350Z ROADSTER","DEUX PLACES","3.5",6,"M6","Z","13.6","9.7","11.9","24","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","ALTIMA","INTERMÉDIAIRE","2.5",4,"AV","X","10.2","7.5","9.0","31","207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","ALTIMA","INTERMÉDIAIRE","2.5",4,"M6","X","10.2","7.3","8.9","32","205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","ALTIMA","INTERMÉDIAIRE","3.5",6,"AV","Z","11.9","9.1","10.7","26","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","ALTIMA","INTERMÉDIAIRE","3.5",6,"M6","Z","12.7","8.7","10.9","26","251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","ALTIMA COUPE","SOUS-COMPACTE","2.5",4,"AV","X","10.2","7.5","9.0","31","207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","ALTIMA COUPE","SOUS-COMPACTE","2.5",4,"M6","X","10.2","7.3","8.9","32","205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","ALTIMA COUPE","SOUS-COMPACTE","3.5",6,"AV","Z","11.9","9.1","10.7","26","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","ALTIMA COUPE","SOUS-COMPACTE","3.5",6,"M6","Z","12.7","8.7","10.9","26","251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","NISSAN","ALTIMA HYBRID","INTERMÉDIAIRE","2.5",4,"AV","X","6.7","7.1","6.9","41","159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
